date,fundlabel,nav
2007-09-12,COVERCALL,1331467.8500000003
2007-09-13,COVERCALL,1337608.8500000003
2007-09-14,COVERCALL,1339077.3500000003
2007-09-17,COVERCALL,1336184.8500000003
2007-09-18,COVERCALL,1354518.8500000003
2007-09-19,COVERCALL,1355853.8500000006
2007-09-20,COVERCALL,1355141.8500000003
2007-09-21,COVERCALL,1362232.9250000003
2007-09-24,COVERCALL,1364235.4250000003
2007-09-25,COVERCALL,1362900.425
2007-09-26,COVERCALL,1369352.9250000003
2007-09-27,COVERCALL,1376027.9250000003
2007-09-28,COVERCALL,1372156.4250000003
2007-10-01,COVERCALL,1382524.9250000003
2007-10-02,COVERCALL,1381456.9250000003
2007-10-03,COVERCALL,1381590.4250000003
2007-10-04,COVERCALL,1383014.4250000003
2007-10-05,COVERCALL,1394183.9250000003
2007-10-08,COVERCALL,1390445.9250000003
2007-10-09,COVERCALL,1398678.4250000003
2007-10-10,COVERCALL,1398277.9250000003
2007-10-11,COVERCALL,1394050.4250000003
2007-10-12,COVERCALL,1401081.4250000003
2007-10-15,COVERCALL,1395073.9250000003
2007-10-16,COVERCALL,1388131.9250000003
2007-10-17,COVERCALL,1392759.9250000003
2007-10-18,COVERCALL,1389422.4250000003
2007-10-19,COVERCALL,1354189.5500000003
2007-10-22,COVERCALL,1361621.0500000003
2007-10-23,COVERCALL,1370788.0500000003
2007-10-24,COVERCALL,1369319.5500000003
2007-10-25,COVERCALL,1371722.5500000003
2007-10-26,COVERCALL,1380934.0500000003
2007-10-29,COVERCALL,1383826.5500000003
2007-10-30,COVERCALL,1378531.0500000003
2007-10-31,COVERCALL,1388632.5500000003
2007-11-01,COVERCALL,1369675.5500000003
2007-11-02,COVERCALL,1372523.5500000003
2007-11-05,COVERCALL,1366338.0500000003
2007-11-06,COVERCALL,1381423.5500000003
2007-11-07,COVERCALL,1350540.5500000003
2007-11-08,COVERCALL,1345334.0500000003
2007-11-09,COVERCALL,1328290.55
2007-11-12,COVERCALL,1315741.5500000003
2007-11-13,COVERCALL,1354590.0500000003
2007-11-14,COVERCALL,1351030.0500000003
2007-11-15,COVERCALL,1332295.5500000003
2007-11-16,COVERCALL,1334757.7350000003
2007-11-19,COVERCALL,1324211.2350000003
2007-11-20,COVERCALL,1329731.235
2007-11-21,COVERCALL,1310457.2350000003
2007-11-23,COVERCALL,1326465.2350000003
2007-11-26,COVERCALL,1305535.2350000003
2007-11-27,COVERCALL,1318553.2350000003
2007-11-28,COVERCALL,1345693.2350000003
2007-11-29,COVERCALL,1346383.2350000003
2007-11-30,COVERCALL,1355169.2350000003
2007-12-03,COVERCALL,1352363.2350000003
2007-12-04,COVERCALL,1346843.2350000006
2007-12-05,COVERCALL,1359079.2350000003
2007-12-06,COVERCALL,1367635.2350000003
2007-12-07,COVERCALL,1368739.2350000003
2007-12-10,COVERCALL,1372833.2350000003
2007-12-11,COVERCALL,1360091.2350000003
2007-12-12,COVERCALL,1367819.2350000003
2007-12-13,COVERCALL,1362529.2350000003
2007-12-14,COVERCALL,1362023.2350000003
2007-12-17,COVERCALL,1350891.2350000003
2007-12-18,COVERCALL,1358389.2350000003
2007-12-19,COVERCALL,1360597.2350000003
2007-12-20,COVERCALL,1368831.2350000003
2007-12-21,COVERCALL,1389199.5750000004
2007-12-24,COVERCALL,1387359.5750000004
2007-12-26,COVERCALL,1390382.0750000004
2007-12-27,COVERCALL,1377269.0750000004
2007-12-28,COVERCALL,1374246.5750000004
2007-12-31,COVERCALL,1365783.5750000004
2008-01-02,COVERCALL,1355553.5750000004
2008-01-03,COVERCALL,1355460.5750000007
2008-01-04,COVERCALL,1323375.5750000004
2008-01-07,COVERCALL,1322399.0750000004
2008-01-08,COVERCALL,1301241.5750000004
2008-01-09,COVERCALL,1314819.5750000004
2008-01-10,COVERCALL,1323375.5750000004
2008-01-11,COVERCALL,1312820.0750000004
2008-01-14,COVERCALL,1323375.5750000004
2008-01-15,COVERCALL,1294545.5750000004
2008-01-16,COVERCALL,1283478.5750000004
2008-01-17,COVERCALL,1250463.5750000004
2008-01-18,COVERCALL,1237979.7200000004
2008-01-22,COVERCALL,1230586.2200000004
2008-01-23,COVERCALL,1249574.2200000007
2008-01-24,COVERCALL,1256201.2200000004
2008-01-25,COVERCALL,1245955.2200000004
2008-01-28,COVERCALL,1258081.2200000004
2008-01-29,COVERCALL,1261794.2200000004
2008-01-30,COVERCALL,1257564.2200000004
2008-01-31,COVERCALL,1271053.2200000004
2008-02-01,COVERCALL,1279607.2200000007
2008-02-04,COVERCALL,1275283.2200000004
2008-02-05,COVERCALL,1262217.2200000004
2008-02-06,COVERCALL,1258222.2200000004
2008-02-07,COVERCALL,1266541.2200000004
2008-02-08,COVERCALL,1261230.2200000004
2008-02-11,COVERCALL,1267810.2200000004
2008-02-12,COVERCALL,1276364.2200000004
2008-02-13,COVERCALL,1283508.2200000004
2008-02-14,COVERCALL,1282709.2200000002
2008-02-15,COVERCALL,1290807.7900000005
2008-02-19,COVERCALL,1290948.7900000005
2008-02-20,COVERCALL,1294463.7900000003
2008-02-21,COVERCALL,1288858.7900000005
2008-02-22,COVERCALL,1295033.7900000005
2008-02-25,COVERCALL,1307241.2900000007
2008-02-26,COVERCALL,1313178.7900000007
2008-02-27,COVERCALL,1313843.7900000005
2008-02-28,COVERCALL,1306148.7900000005
2008-02-29,COVERCALL,1286151.2900000005
2008-03-03,COVERCALL,1285248.7900000005
2008-03-04,COVERCALL,1281733.7900000005
2008-03-05,COVERCALL,1289713.7900000007
2008-03-06,COVERCALL,1266201.2900000005
2008-03-07,COVERCALL,1254848.7900000005
2008-03-10,COVERCALL,1239221.2900000005
2008-03-11,COVERCALL,1282066.2900000005
2008-03-12,COVERCALL,1271093.7900000007
2008-03-13,COVERCALL,1273563.7900000005
2008-03-14,COVERCALL,1254088.7900000007
2008-03-17,COVERCALL,1242308.7900000005
2008-03-18,COVERCALL,1292943.7900000005
2008-03-19,COVERCALL,1261783.7900000005
2008-03-20,COVERCALL,1284835.5400000007
2008-03-24,COVERCALL,1301365.5400000005
2008-03-25,COVERCALL,1302695.5400000005
2008-03-26,COVERCALL,1294335.5400000005
2008-03-27,COVERCALL,1294003.0400000005
2008-03-28,COVERCALL,1286355.5400000005
2008-03-31,COVERCALL,1292008.0400000005
2008-04-01,COVERCALL,1317135.5400000007
2008-04-02,COVERCALL,1318228.0400000005
2008-04-03,COVERCALL,1321933.0400000005
2008-04-04,COVERCALL,1322883.0400000003
2008-04-07,COVERCALL,1325115.5400000005
2008-04-08,COVERCALL,1326350.5400000005
2008-04-09,COVERCALL,1323263.0400000007
2008-04-10,COVERCALL,1324878.0400000005
2008-04-11,COVERCALL,1310485.5400000005
2008-04-14,COVERCALL,1308775.5400000005
2008-04-15,COVERCALL,1312053.0400000005
2008-04-16,COVERCALL,1335328.0400000005
2008-04-17,COVERCALL,1336468.0400000005
2008-04-18,COVERCALL,1340885.0650000004
2008-04-21,COVERCALL,1341692.5650000004
2008-04-22,COVERCALL,1337948.5650000004
2008-04-23,COVERCALL,1336604.5650000004
2008-04-24,COVERCALL,1341548.5650000004
2008-04-25,COVERCALL,1350956.5650000004
2008-04-28,COVERCALL,1352732.5650000004
2008-04-29,COVERCALL,1348844.5650000006
2008-04-30,COVERCALL,1342796.5650000004
2008-05-01,COVERCALL,1364588.5650000004
2008-05-02,COVERCALL,1368572.5650000004
2008-05-05,COVERCALL,1365404.5650000006
2008-05-06,COVERCALL,1373564.5650000004
2008-05-07,COVERCALL,1356668.5650000004
2008-05-08,COVERCALL,1353884.5650000004
2008-05-09,COVERCALL,1352540.5650000004
2008-05-12,COVERCALL,1367228.5650000004
2008-05-13,COVERCALL,1368044.5650000004
2008-05-14,COVERCALL,1370828.5650000004
2008-05-15,COVERCALL,1385612.5650000004
2008-05-16,COVERCALL,1389967.6050000004
2008-05-19,COVERCALL,1393183.6050000004
2008-05-20,COVERCALL,1384841.6050000002
2008-05-21,COVERCALL,1365005.1050000004
2008-05-22,COVERCALL,1365732.6050000004
2008-05-23,COVERCALL,1348321.1050000002
2008-05-27,COVERCALL,1358263.6050000004
2008-05-28,COVERCALL,1364277.6050000004
2008-05-29,COVERCALL,1371213.1050000004
2008-05-30,COVERCALL,1374705.1050000004
2008-06-02,COVERCALL,1361173.6050000004
2008-06-03,COVERCALL,1353559.1050000004
2008-06-04,COVERCALL,1352880.1050000004
2008-06-05,COVERCALL,1379215.6050000004
2008-06-06,COVERCALL,1336196.1050000004
2008-06-09,COVERCALL,1339494.1050000004
2008-06-10,COVERCALL,1332995.1050000004
2008-06-11,COVERCALL,1313643.6050000004
2008-06-12,COVERCALL,1318590.6050000004
2008-06-13,COVERCALL,1335080.6050000004
2008-06-16,COVERCALL,1335905.1050000004
2008-06-17,COVERCALL,1329503.1050000004
2008-06-18,COVERCALL,1316699.1050000004
2008-06-19,COVERCALL,1318348.1050000002
2008-06-20,COVERCALL,1297460.6100000006
2008-06-23,COVERCALL,1298333.6100000003
2008-06-24,COVERCALL,1297500.6100000003
2008-06-25,COVERCALL,1302400.6100000003
2008-06-26,COVERCALL,1275891.6100000003
2008-06-27,COVERCALL,1270256.6100000003
2008-06-30,COVERCALL,1275303.6100000003
2008-07-01,COVERCALL,1279125.6100000003
2008-07-02,COVERCALL,1258839.6100000003
2008-07-03,COVERCALL,1260652.6100000003
2008-07-07,COVERCALL,1248549.6100000003
2008-07-08,COVERCALL,1270207.6100000003
2008-07-09,COVERCALL,1246491.6100000003
2008-07-10,COVERCALL,1251636.6100000003
2008-07-11,COVERCALL,1237230.6100000003
2008-07-14,COVERCALL,1226401.6100000003
2008-07-15,COVERCALL,1209447.6100000003
2008-07-16,COVERCALL,1238651.6100000003
2008-07-17,COVERCALL,1250803.6100000003
2008-07-18,COVERCALL,1258631.8500000003
2008-07-21,COVERCALL,1261375.8500000003
2008-07-22,COVERCALL,1272562.8500000003
2008-07-23,COVERCALL,1276324.85
2008-07-24,COVERCALL,1259445.3500000003
2008-07-25,COVERCALL,1259296.8500000003
2008-07-28,COVERCALL,1245090.3500000003
2008-07-29,COVERCALL,1267513.8500000003
2008-07-30,COVERCALL,1282512.3500000003
2008-07-31,COVERCALL,1271622.3500000003
2008-08-01,COVERCALL,1268503.8500000003
2008-08-04,COVERCALL,1259098.8500000003
2008-08-05,COVERCALL,1285333.8500000006
2008-08-06,COVERCALL,1290877.8500000003
2008-08-07,COVERCALL,1279047.3500000003
2008-08-08,COVERCALL,1295134.8500000003
2008-08-11,COVERCALL,1303054.8500000003
2008-08-12,COVERCALL,1298401.8500000003
2008-08-13,COVERCALL,1293847.8500000003
2008-08-14,COVERCALL,1304044.8500000003
2008-08-15,COVERCALL,1312196.5100000002
2008-08-18,COVERCALL,1317394.0100000002
2008-08-19,COVERCALL,1307449.0100000005
2008-08-20,COVERCALL,1313467.0100000005
2008-08-21,COVERCALL,1316017.0100000005
2008-08-22,COVERCALL,1330909.0100000005
2008-08-25,COVERCALL,1310917.0100000005
2008-08-26,COVERCALL,1314844.0100000005
2008-08-27,COVERCALL,1326217.0100000005
2008-08-28,COVERCALL,1336315.0100000005
2008-08-29,COVERCALL,1326676.0100000005
2008-09-02,COVERCALL,1320862.0100000005
2008-09-03,COVERCALL,1321066.0100000005
2008-09-04,COVERCALL,1285825.0100000005
2008-09-05,COVERCALL,1289803.0100000005
2008-09-08,COVERCALL,1315354.0100000005
2008-09-09,COVERCALL,1277920.0100000005
2008-09-10,COVERCALL,1283581.0100000005
2008-09-11,COVERCALL,1302043.0100000005
2008-09-12,COVERCALL,1306123.0100000005
2008-09-15,COVERCALL,1246708.0100000005
2008-09-16,COVERCALL,1267363.0100000005
2008-09-17,COVERCALL,1211518.0100000005
2008-09-18,COVERCALL,1246810.0100000005
2008-09-19,COVERCALL,1295629.2500000005
2008-09-22,COVERCALL,1279258.2500000005
2008-09-23,COVERCALL,1257581.2500000005
2008-09-24,COVERCALL,1261291.2500000005
2008-09-25,COVERCALL,1276926.2500000005
2008-09-26,COVERCALL,1274011.2500000005
2008-09-29,COVERCALL,1191066.2500000005
2008-09-30,COVERCALL,1237653.2500000005
2008-10-01,COVERCALL,1237176.2500000005
2008-10-02,COVERCALL,1197691.2500000005
2008-10-03,COVERCALL,1185236.2500000005
2008-10-06,COVERCALL,1126459.2500000005
2008-10-07,COVERCALL,1077593.2500000005
2008-10-08,COVERCALL,1051093.2500000005
2008-10-09,COVERCALL,979066.2500000005
2008-10-10,COVERCALL,955693.2500000005
2008-10-13,COVERCALL,1092274.2500000005
2008-10-14,COVERCALL,1076268.2500000005
2008-10-15,COVERCALL,972176.2500000005
2008-10-16,COVERCALL,1011926.2500000005
2008-10-17,COVERCALL,1006676.6000000003
2008-10-20,COVERCALL,1052521.6000000006
2008-10-21,COVERCALL,1035907.1000000004
2008-10-22,COVERCALL,998082.6000000004
2008-10-23,COVERCALL,1010707.6000000004
2008-10-24,COVERCALL,971115.6000000006
2008-10-27,COVERCALL,950764.1000000004
2008-10-28,COVERCALL,1019242.1000000004
2008-10-29,COVERCALL,1001516.6000000004
2008-10-30,COVERCALL,1036563.6000000004
2008-10-31,COVERCALL,1040149.1000000004
2008-11-03,COVERCALL,1051309.6000000006
2008-11-04,COVERCALL,1064439.6000000006
2008-11-05,COVERCALL,1052117.6000000006
2008-11-06,COVERCALL,1015353.6000000004
2008-11-07,COVERCALL,1040502.6000000004
2008-11-10,COVERCALL,1035705.1000000004
2008-11-11,COVERCALL,1015252.6000000004
2008-11-12,COVERCALL,982377.1000000003
2008-11-13,COVERCALL,1029645.1000000004
2008-11-14,COVERCALL,988285.6000000004
2008-11-17,COVERCALL,980912.6000000004
2008-11-18,COVERCALL,998335.1000000004
2008-11-19,COVERCALL,943239.6000000004
2008-11-20,COVERCALL,881983.1000000004
2008-11-21,COVERCALL,923865.2750000005
2008-11-24,COVERCALL,953003.7750000005
2008-11-25,COVERCALL,960887.7750000005
2008-11-26,COVERCALL,976655.7750000005
2008-11-28,COVERCALL,980921.7750000005
2008-12-01,COVERCALL,948197.7750000005
2008-12-02,COVERCALL,964505.7750000005
2008-12-03,COVERCALL,976925.7750000004
2008-12-04,COVERCALL,971309.7750000005
2008-12-05,COVERCALL,980813.7750000006
2008-12-08,COVERCALL,988049.7750000005
2008-12-09,COVERCALL,989669.7750000005
2008-12-10,COVERCALL,991667.7750000005
2008-12-11,COVERCALL,992261.7750000005
2008-12-12,COVERCALL,994421.7750000005
2008-12-15,COVERCALL,995609.7750000005
2008-12-16,COVERCALL,1000523.7750000005
2008-12-17,COVERCALL,1000631.7750000005
2008-12-18,COVERCALL,995231.7750000006
2008-12-19,COVERCALL,1008253.8750000005
2008-12-22,COVERCALL,1015003.8750000005
2008-12-23,COVERCALL,1011093.8750000005
2008-12-24,COVERCALL,1015118.8750000005
2008-12-26,COVERCALL,1021328.8750000005
2008-12-29,COVERCALL,1019776.3750000005
2008-12-30,COVERCALL,1037026.3750000005
2008-12-31,COVERCALL,1051458.8750000005
2009-01-02,COVERCALL,1060831.3750000005
2009-01-05,COVERCALL,1060716.3750000005
2009-01-06,COVERCALL,1064971.3750000005
2009-01-07,COVERCALL,1053298.8750000005
2009-01-08,COVERCALL,1058818.8750000005
2009-01-09,COVERCALL,1051516.3750000005
2009-01-12,COVERCALL,1035818.8750000005
2009-01-13,COVERCALL,1039211.3750000005
2009-01-14,COVERCALL,1011496.3750000005
2009-01-15,COVERCALL,1012416.3750000006
2009-01-16,COVERCALL,1020619.9000000005
2009-01-20,COVERCALL,982784.9000000004
2009-01-21,COVERCALL,1013087.9000000005
2009-01-22,COVERCALL,1005842.9000000005
2009-01-23,COVERCALL,1012583.9000000005
2009-01-26,COVERCALL,1017560.9000000005
2009-01-27,COVERCALL,1024175.9000000005
2009-01-28,COVERCALL,1035956.9000000005
2009-01-29,COVERCALL,1025057.9000000005
2009-01-30,COVERCALL,1015355.9000000005
2009-02-02,COVERCALL,1018127.9000000005
2009-02-03,COVERCALL,1027136.9000000005
2009-02-04,COVERCALL,1024427.9000000005
2009-02-05,COVERCALL,1032554.9000000005
2009-02-06,COVERCALL,1039295.9000000005
2009-02-09,COVERCALL,1044902.9000000005
2009-02-10,COVERCALL,1027640.9000000005
2009-02-11,COVERCALL,1034696.9000000005
2009-02-12,COVERCALL,1036523.9000000005
2009-02-13,COVERCALL,1035956.9000000006
2009-02-17,COVERCALL,1005464.9000000005
2009-02-18,COVERCALL,1006283.9000000005
2009-02-19,COVERCALL,997085.9000000006
2009-02-20,COVERCALL,988122.8900000005
2009-02-23,COVERCALL,964182.8900000006
2009-02-24,COVERCALL,991242.8900000005
2009-02-25,COVERCALL,989790.8900000006
2009-02-26,COVERCALL,979824.8900000006
2009-02-27,COVERCALL,968142.8900000006
2009-03-02,COVERCALL,934878.8900000004
2009-03-03,COVERCALL,932568.8900000004
2009-03-04,COVERCALL,952368.8900000005
2009-03-05,COVERCALL,917454.8900000005
2009-03-06,COVERCALL,919764.8900000005
2009-03-09,COVERCALL,910722.8900000005
2009-03-10,COVERCALL,960024.8900000005
2009-03-11,COVERCALL,967152.8900000005
2009-03-12,COVERCALL,995862.8900000005
2009-03-13,COVERCALL,1002264.8900000005
2009-03-16,COVERCALL,1001670.8900000005
2009-03-17,COVERCALL,1018896.8900000006
2009-03-18,COVERCALL,1026552.8900000005
2009-03-19,COVERCALL,1029720.8900000005
2009-03-20,COVERCALL,1034016.8300000003
2009-03-23,COVERCALL,1068402.8300000005
2009-03-24,COVERCALL,1055465.3300000003
2009-03-25,COVERCALL,1064215.3300000005
2009-03-26,COVERCALL,1069340.3300000005
2009-03-27,COVERCALL,1062777.8300000005
2009-03-30,COVERCALL,1051152.8300000005
2009-03-31,COVERCALL,1057590.3300000005
2009-04-01,COVERCALL,1064340.3300000005
2009-04-02,COVERCALL,1070840.3300000005
2009-04-03,COVERCALL,1077152.8300000005
2009-04-06,COVERCALL,1080465.3300000003
2009-04-07,COVERCALL,1076715.3300000005
2009-04-08,COVERCALL,1081152.8300000005
2009-04-09,COVERCALL,1088715.3300000005
2009-04-13,COVERCALL,1084902.8300000005
2009-04-14,COVERCALL,1086715.3300000005
2009-04-15,COVERCALL,1087340.3300000005
2009-04-16,COVERCALL,1086715.3300000005
2009-04-17,COVERCALL,1089432.8300000005
2009-04-20,COVERCALL,1100120.3300000005
2009-04-21,COVERCALL,1115265.3300000005
2009-04-22,COVERCALL,1115135.3300000005
2009-04-23,COVERCALL,1120075.3300000005
2009-04-24,COVERCALL,1124625.3300000005
2009-04-27,COVERCALL,1122675.3300000005
2009-04-28,COVERCALL,1124430.3300000005
2009-04-29,COVERCALL,1137365.3300000005
2009-04-30,COVERCALL,1141005.3300000005
2009-05-01,COVERCALL,1139965.3300000005
2009-05-04,COVERCALL,1154135.3300000005
2009-05-05,COVERCALL,1151405.3300000005
2009-05-06,COVERCALL,1156540.3300000005
2009-05-07,COVERCALL,1152575.3300000005
2009-05-08,COVERCALL,1160310.3300000005
2009-05-11,COVERCALL,1157515.3300000005
2009-05-12,COVERCALL,1159205.3300000005
2009-05-13,COVERCALL,1154460.3300000005
2009-05-14,COVERCALL,1160765.3300000005
2009-05-15,COVERCALL,1161493.3300000005
2009-05-18,COVERCALL,1149988.3300000005
2009-05-19,COVERCALL,1150686.8300000005
2009-05-20,COVERCALL,1147067.3300000005
2009-05-21,COVERCALL,1136653.3300000005
2009-05-22,COVERCALL,1137224.8300000005
2009-05-26,COVERCALL,1153988.8300000005
2009-05-27,COVERCALL,1143003.3300000005
2009-05-28,COVERCALL,1153226.8300000005
2009-05-29,COVERCALL,1162878.8300000005
2009-06-01,COVERCALL,1175451.8300000005
2009-06-02,COVERCALL,1175197.8300000005
2009-06-03,COVERCALL,1171387.8300000005
2009-06-04,COVERCALL,1173673.8300000005
2009-06-05,COVERCALL,1175832.8300000005
2009-06-08,COVERCALL,1175007.3300000005
2009-06-09,COVERCALL,1181738.3300000005
2009-06-10,COVERCALL,1179325.3300000005
2009-06-11,COVERCALL,1181801.8300000005
2009-06-12,COVERCALL,1183198.8300000005
2009-06-15,COVERCALL,1179198.3300000005
2009-06-16,COVERCALL,1174562.8300000005
2009-06-17,COVERCALL,1178245.8300000005
2009-06-18,COVERCALL,1184786.3300000005
2009-06-19,COVERCALL,1190802.3200000005
2009-06-22,COVERCALL,1197406.3200000005
2009-06-23,COVERCALL,1199401.3200000005
2009-06-24,COVERCALL,1206915.8200000005
2009-06-25,COVERCALL,1224139.3200000005
2009-06-26,COVERCALL,1224671.3200000005
2009-06-29,COVERCALL,1232318.8200000005
2009-06-30,COVERCALL,1226732.8200000005
2009-07-01,COVERCALL,1229858.3200000005
2009-07-02,COVERCALL,1211171.8200000005
2009-07-06,COVERCALL,1212102.8200000005
2009-07-07,COVERCALL,1193948.3200000005
2009-07-08,COVERCALL,1195012.3200000005
2009-07-09,COVERCALL,1197738.8200000005
2009-07-10,COVERCALL,1196608.3200000005
2009-07-13,COVERCALL,1221745.3200000005
2009-07-14,COVERCALL,1228262.3200000005
2009-07-15,COVERCALL,1248611.3200000005
2009-07-16,COVERCALL,1237306.3200000005
2009-07-17,COVERCALL,1252115.2050000005
2009-07-20,COVERCALL,1247526.7050000005
2009-07-21,COVERCALL,1251915.2050000005
2009-07-22,COVERCALL,1254600.7050000005
2009-07-23,COVERCALL,1267962.7050000005
2009-07-24,COVERCALL,1269796.7050000005
2009-07-27,COVERCALL,1271827.2050000005
2009-07-28,COVERCALL,1269272.7050000005
2009-07-29,COVERCALL,1268224.7050000005
2009-07-30,COVERCALL,1274054.2050000005
2009-07-31,COVERCALL,1276215.7050000005
2009-08-03,COVERCALL,1282831.2050000005
2009-08-04,COVERCALL,1282962.2050000005
2009-08-05,COVERCALL,1284403.2050000005
2009-08-06,COVERCALL,1282831.2050000005
2009-08-07,COVERCALL,1289512.2050000005
2009-08-10,COVERCALL,1287416.2050000005
2009-08-11,COVERCALL,1287612.7050000005
2009-08-12,COVERCALL,1290822.2050000005
2009-08-13,COVERCALL,1289119.2050000005
2009-08-14,COVERCALL,1287743.7050000005
2009-08-17,COVERCALL,1285385.7050000005
2009-08-18,COVERCALL,1287350.7050000005
2009-08-19,COVERCALL,1291608.2050000005
2009-08-20,COVERCALL,1293638.7050000005
2009-08-21,COVERCALL,1294565.5300000005
2009-08-24,COVERCALL,1296334.0300000005
2009-08-25,COVERCALL,1298021.5300000005
2009-08-26,COVERCALL,1298896.5300000005
2009-08-27,COVERCALL,1301771.5300000005
2009-08-28,COVERCALL,1302834.0300000005
2009-08-31,COVERCALL,1294959.0300000005
2009-09-01,COVERCALL,1269834.0300000005
2009-09-02,COVERCALL,1266334.0300000005
2009-09-03,COVERCALL,1276459.0300000005
2009-09-04,COVERCALL,1293584.0300000005
2009-09-08,COVERCALL,1304146.5300000005
2009-09-09,COVERCALL,1313271.5300000005
2009-09-10,COVERCALL,1324334.0300000005
2009-09-11,COVERCALL,1324896.5300000005
2009-09-14,COVERCALL,1330896.5300000005
2009-09-15,COVERCALL,1336459.0300000005
2009-09-16,COVERCALL,1344396.5300000005
2009-09-17,COVERCALL,1345021.5300000005
2009-09-18,COVERCALL,1352564.6550000005
2009-09-21,COVERCALL,1354564.6550000005
2009-09-22,COVERCALL,1361041.6550000005
2009-09-23,COVERCALL,1352913.6550000005
2009-09-24,COVERCALL,1341420.1550000005
2009-09-25,COVERCALL,1335324.1550000005
2009-09-28,COVERCALL,1356215.6550000005
2009-09-29,COVERCALL,1353548.6550000005
2009-09-30,COVERCALL,1349167.1550000005
2009-10-01,COVERCALL,1319068.1550000005
2009-10-02,COVERCALL,1313861.1550000005
2009-10-05,COVERCALL,1333609.6550000005
2009-10-06,COVERCALL,1351326.1550000005
2009-10-07,COVERCALL,1355390.1550000005
2009-10-08,COVERCALL,1364788.1550000005
2009-10-09,COVERCALL,1373678.1550000005
2009-10-12,COVERCALL,1378567.6550000005
2009-10-13,COVERCALL,1376726.1550000005
2009-10-14,COVERCALL,1395331.6550000005
2009-10-15,COVERCALL,1403269.1550000005
2009-10-16,COVERCALL,1396939.4750000006
2009-10-19,COVERCALL,1405956.4750000006
2009-10-20,COVERCALL,1399606.4750000006
2009-10-21,COVERCALL,1391224.4750000006
2009-10-22,COVERCALL,1402590.9750000006
2009-10-23,COVERCALL,1391160.9750000006
2009-10-26,COVERCALL,1379095.9750000006
2009-10-27,COVERCALL,1374269.9750000006
2009-10-28,COVERCALL,1351092.4750000006
2009-10-29,COVERCALL,1378524.4750000006
2009-10-30,COVERCALL,1341567.4750000006
2009-11-02,COVERCALL,1351663.9750000006
2009-11-03,COVERCALL,1355981.9750000006
2009-11-04,COVERCALL,1359410.9750000006
2009-11-05,COVERCALL,1382905.9750000006
